route,flights,delayed,severity,cancelled,cascade,distance,z_delayed,z_severity,z_cancelled,z_cascade,score,origin,dest,origin_lat,origin_lon,dest_lat,dest_lon
DSM-ORD,3197,0.26783398184176394,25.62029831387808,0.03346887707225524,25.159806295399516,299.0,0.7292533582004299,1.29118314849016,1.098855577351999,-0.33503712950584225,0.6960637386341867,DSM,ORD,41.534027,-93.656719,41.9786,-87.9048
DSM-PHX,1106,0.18198529411764705,22.029411764705884,0.014466546112115732,26.8989898989899,1149.0,-0.7872715341399663,0.7043692521326499,-0.3206800182641952,-0.1668015985437967,-0.14259597470382707,DSM,PHX,41.534027,-93.656719,33.435302,-112.005905
DTW-ALB,1105,0.24954128440366974,23.655963302752294,0.011764705882352941,7.838235294117647,489.0,0.4061111908784237,0.9701763258446697,-0.5225162239308268,-2.010595528562462,-0.28920605894254886,DTW,ALB,42.21377,-83.353786,42.748299,-73.801697
DTW-ATL,4969,0.22235797189981674,17.66951740989615,0.00905614811833367,25.847985347985347,594.0,-0.07408450181333773,-0.00811401878628444,-0.7248542511377656,-0.26846786788807775,-0.2688801599063664,DTW,ATL,42.21377,-83.353786,33.6367,-84.428101
DTW-ATW,1054,0.24661508704061896,24.818181818181817,0.013282732447817837,1.1490196078431372,296.0,0.3544196477854395,1.1601032327850354,-0.40911472864645054,-2.6576599042711724,-0.388062938086787,DTW,ATW,42.21377,-83.353786,44.258515,-88.519
DTW-AUS,1342,0.23684210526315788,15.03233082706767,0.007451564828614009,10.657142857142857,1149.0,0.18177903404027138,-0.43907659944706334,-0.8447218137365843,-1.7379156288558146,-0.7099837519997977,DTW,AUS,42.21377,-83.353786,30.197535,-97.662015
DTW-BDL,1312,0.17560217560217561,12.906759906759907,0.01524390243902439,18.238938053097346,549.0,-0.9000299044318855,-0.7864321999790709,-0.26260898588195536,-1.0045098298339736,-0.7383952300317214,DTW,BDL,42.21377,-83.353786,41.938555,-72.688016
DTW-BNA,2421,0.20906801007556675,12.989084802686818,0.012391573729863693,19.018072289156628,456.0,-0.308852888599835,-0.772978866857969,-0.47568716779263787,-0.9291422483874016,-0.6216652929094608,DTW,BNA,42.21377,-83.353786,36.1245,-86.6782
DTW-BOS,2690,0.26100151745068284,19.866843702579665,0.01970260223048327,18.280523255813954,632.0,0.6085572520653907,0.35096766918173666,0.07047031251670366,-1.0004871903353318,0.007377010857124777,DTW,BOS,42.21377,-83.353786,42.36197,-71.0079
DTW-BWI,2264,0.1840929401251117,13.571492403932082,0.010159010600706713,19.546116504854368,409.0,-0.7500397753408846,-0.6778032412638519,-0.6424668559238744,-0.8780632255539567,-0.737093274520642,DTW,BWI,42.21377,-83.353786,39.1754,-76.668297
DTW-CLT,3648,0.16657366071428573,14.343191964285714,0.01644736842105263,33.87269681742043,500.0,-1.0595194427268837,-0.551693986730905,-0.17270618378963012,0.5077823175958428,-0.319034323912894,DTW,CLT,42.21377,-83.353786,35.2140007019043,-80.94309997558594
DTW-CMH,1382,0.1902332361516035,19.54737609329446,0.00723589001447178,10.203065134099617,155.0,-0.641570886446061,0.2987610539078884,-0.8608334200650403,-1.7818396899362616,-0.7463707356348686,DTW,CMH,42.21377,-83.353786,39.998001,-82.891899
DTW-DCA,2915,0.3159971305595409,26.671090387374463,0.03876500857632933,24.180476730987515,405.0,1.5800597695776695,1.462901018845086,1.4944937337901663,-0.4297701001453734,1.0269211055168872,DTW,DCA,42.21377,-83.353786,38.8521,-77.037697
DTW-DEN,3037,0.23353293413173654,16.592814371257486,0.004280540006585446,16.45868945868946,1123.0,0.12332222442727005,-0.18406619568510066,-1.0816076262663437,-1.1767176789111808,-0.5797673191088388,DTW,DEN,42.21377,-83.353786,39.860027,-104.673792
DTW-DFW,3657,0.26484660849985925,22.022797635800732,0.022149302707136997,30.317747077577046,986.0,0.6764811358658086,0.703288387365497,0.2532467532442456,0.163903237899323,0.4492298785937186,DTW,DFW,42.21377,-83.353786,32.896801,-97.038002
DTW-EWR,3590,0.2804949911608721,24.94578668238067,0.053481894150417826,12.065126050420169,488.0,0.9529112416649359,1.1809561075638175,2.5938926955728903,-1.601717932639243,0.7815105280406001,DTW,EWR,42.21377,-83.353786,40.6894,-74.170545
DTW-FLL,2833,0.2629496402877698,18.894244604316548,0.015531238969290505,16.450068399452803,1127.0,0.6429710195218408,0.19202790357506455,-0.24114401753206166,-1.177551615290951,-0.14592417743152686,DTW,FLL,42.21377,-83.353786,26.072599,-80.152702
DTW-GRR,1492,0.27826675693974273,28.945836154366962,0.00938337801608579,0.7737226277372263,120.0,0.9135492810818372,1.8346344079323416,-0.7004091191808821,-2.6939633092631623,-0.16154718485746644,DTW,GRR,42.21377,-83.353786,42.880798,-85.522797
DTW-IAD,1093,0.2789620018535681,26.100092678405932,0.010978956999085087,3.870431893687708,383.0,0.9258308458446852,1.3695899699376015,-0.5812142074231742,-2.394410963831226,-0.17005108886802844,DTW,IAD,42.21377,-83.353786,38.9445,-77.455803
DTW-IAH,2122,0.20602294455066922,14.338432122370937,0.0117813383600377,11.556844547563806,1075.0,-0.3626442486047171,-0.5524718284537796,-0.5212737240414008,-1.6508852593865153,-0.7718187651216033,DTW,IAH,42.21377,-83.353786,29.9844,-95.3414
DTW-JFK,1172,0.20087719298245615,18.401754385964914,0.025597269624573378,10.231441048034934,509.0,-0.4535444190077006,0.11154635675050505,0.5108210362137942,-1.7790948176078965,-0.40256796091282443,DTW,JFK,42.21377,-83.353786,40.639447,-73.779317
DTW-LAS,3066,0.20930232558139536,12.867671143137898,0.0029354207436399216,10.303599374021909,1749.0,-0.3047136838353736,-0.7928199901168899,-1.1820923866941861,-1.7721147642882296,-1.0129352062336698,DTW,LAS,42.21377,-83.353786,36.083361,-115.151817
DTW-LAX,2671,0.20166163141993956,14.293051359516616,0.007487832272557095,13.777153558052435,1979.0,-0.4396872425209131,-0.559887841715563,-0.8420125183481806,-1.4361092779960283,-0.8194242201451712,DTW,LAX,42.21377,-83.353786,33.942501,-118.407997
DTW-LGA,4038,0.2545027407987471,20.539545810493344,0.049281822684497274,14.523076923076923,502.0,0.493755770252495,0.46089900219022106,2.280133769759384,-1.3639542662348625,0.4677085689918094,DTW,LGA,42.21377,-83.353786,40.777199,-73.872597
DTW-MBS,1177,0.2082616179001721,19.401893287435456,0.0118946474086661,0.0,98.0,-0.3230978798675459,0.27498660963344423,-0.5128091715519815,-2.768807412453879,-0.8324319635599905,DTW,MBS,42.21377,-83.353786,43.533181,-84.083104
DTW-MCI,1369,0.18952802359882007,13.45353982300885,0.008035062089116142,22.618677042801558,629.0,-0.6540285304594892,-0.6970787635197536,-0.801132680752594,-0.5808468463013848,-0.6832717052583054,DTW,MCI,42.21377,-83.353786,39.301699,-94.713893
DTW-MCO,3858,0.24927688666841966,19.176965553510385,0.008812856402280975,21.53902953586498,957.0,0.40144058078973227,0.23822946954115592,-0.7430289293801243,-0.6852838196067651,-0.1971606746640003,DTW,MCO,42.21377,-83.353786,28.429399490356445,-81.30899810791016
DTW-MDW,1569,0.20245795601552394,13.102199223803364,0.010834926704907584,16.830670926517573,228.0,-0.4256200959680445,-0.7544939848432681,-0.5919737363389119,-1.1407349916210567,-0.7282057021928203,DTW,MDW,42.21377,-83.353786,41.785999,-87.752403
DTW-MEM,1068,0.23518164435946462,19.791586998087954,0.017790262172284643,14.78048780487805,610.0,0.152446840852868,0.338669402615786,-0.07238767628635884,-1.339054275063246,-0.2300814269702377,DTW,MEM,42.21377,-83.353786,35.043845,-89.97634
DTW-MIA,1862,0.2144026186579378,15.323513366066557,0.01288936627282492,15.12468193384224,1145.0,-0.21461654183054435,-0.39149226117255004,-0.4385004544653074,-1.3057595257792898,-0.5875921958119228,DTW,MIA,42.21377,-83.353786,25.796011,-80.289751
DTW-MKE,1464,0.22768166089965397,19.955017301038062,0.01092896174863388,3.5501519756838906,237.0,0.019958949535352807,0.3653767829642822,-0.5849490143674437,-2.4253924323493385,-0.6562514285542869,DTW,MKE,42.21377,-83.353786,42.947201,-87.896599
DTW-MSN,1042,0.24782187802516942,20.498547918683446,0.005758157389635317,6.53125,311.0,0.37573772050664445,0.4541992269937711,-0.9712248276328258,-2.137023448226345,-0.5695778320896888,DTW,MSN,42.21377,-83.353786,43.1399,-89.337502
DTW-MSP,1987,0.23377281947261663,17.538032454361055,0.006542526421741319,16.28633405639913,528.0,0.12755982083551465,-0.02960096860031603,-0.9126299234861128,-1.1933900432082165,-0.5020152786147827,DTW,MSP,42.21377,-83.353786,44.880081,-93.221741
DTW-OMA,1141,0.2667844522968198,24.083922261484098,0.006134969325153374,0.06291390728476821,650.0,0.7107133231416605,1.0401123320692065,-0.9430757570560134,-2.762721594616648,-0.4887429241154486,DTW,OMA,42.21377,-83.353786,41.3032,-95.894096
DTW-ORD,5856,0.27705779334500874,24.788791593695272,0.02390710382513661,19.724399494310997,235.0,0.8921928290037424,1.1553003541895681,0.3845601832780984,-0.8608174710914502,0.3928089738449897,DTW,ORD,42.21377,-83.353786,41.9786,-87.9048
DTW-PHL,2932,0.22366118305915295,19.819740987049354,0.024897680763983628,26.96713615023474,453.0,-0.05106315791743162,0.3432702586256351,0.45855948514477546,-0.1602096431357644,0.14763923567930365,DTW,PHL,42.21377,-83.353786,39.871899,-75.241096
DTW-PHX,2432,0.22961730449251247,18.420133111480865,0.007401315789473684,26.791666666666668,1671.0,0.05415227000522968,0.11454976311893708,-0.8484755795169419,-0.17718324021589377,-0.21423919665216723,DTW,PHX,42.21377,-83.353786,33.435302,-112.005905
DTW-PIT,1074,0.22607879924953095,19.19793621013133,0.006517690875232775,4.219917012448133,201.0,-0.008355747588509033,0.24165644295075855,-0.9144852191537556,-2.360604404019706,-0.7604472319528031,DTW,PIT,42.21377,-83.353786,40.491501,-80.232903
DTW-RDU,1591,0.161474888747616,10.961220597584234,0.010685103708359522,14.669291338582678,501.0,-1.1495897141871871,-1.1043674749872059,-0.6031659988612301,-1.3498105842359438,-1.0517334430678917,DTW,RDU,42.21377,-83.353786,35.878659,-78.7873
DTW-RSW,1878,0.2422427871529668,17.558519324986392,0.019169329073482427,13.606741573033707,1084.0,0.27718257180694533,-0.02625305431474838,0.030633082540168017,-1.4525936507343271,-0.29275776267549053,DTW,RSW,42.21377,-83.353786,26.534685,-81.752816
DTW-SAN,1326,0.24367816091954023,15.504980842911877,0.010558069381598794,18.41194968553459,1956.0,0.3025385802041418,-0.36183728998602865,-0.6126558740286642,-0.9877739867719748,-0.41493214264563144,DTW,SAN,42.21377,-83.353786,32.733601,-117.190002
DTW-SDF,1225,0.22295623451692817,18.30883567299752,0.011428571428571429,9.762962962962963,306.0,-0.06351613816028069,0.09636180796171341,-0.5476265550295101,-1.8244118613193596,-0.5847981866368592,DTW,SDF,42.21377,-83.353786,38.1706,-85.735076
DTW-SEA,2068,0.2482893450635386,13.940860215053764,0.008704061895551257,14.624015748031496,1927.0,0.3839955683413572,-0.6174420570645555,-0.7511562309850852,-1.3541902040761227,-0.5846982309461015,DTW,SEA,42.21377,-83.353786,47.447943,-122.310276
DTW-SFO,1820,0.2388888888888889,18.211666666666666,0.008791208791208791,14.232558139534884,2079.0,0.21793565331942472,0.08048268662791874,-0.7446460759576405,-1.3920568666174462,-0.4595711506569358,DTW,SFO,42.21377,-83.353786,37.619806,-122.374821
DTW-SLC,1551,0.1937984496124031,11.986434108527131,0.0012894906511927789,14.636666666666667,1481.0,-0.5785910657505517,-0.9368295907581836,-1.3050486892144229,-1.352966449430925,-1.0433589487885209,DTW,SLC,42.21377,-83.353786,40.78886,-111.979866
DTW-STL,1846,0.22033898305084745,15.25095680699836,0.008125677139761646,17.07196029776675,440.0,-0.10975012382795891,-0.40334927657809594,-0.7943634433280022,-1.1173944740334933,-0.6062143294418876,DTW,STL,42.21377,-83.353786,38.748697,-90.370003
DTW-TPA,2457,0.21369294605809128,14.656431535269709,0.017501017501017502,15.029126213592233,983.0,-0.22715297298180173,-0.5005051422421123,-0.09399518894190075,-1.315002866907583,-0.5341640427683494,DTW,TPA,42.21377,-83.353786,27.9755,-82.533203
DTW-TVC,1120,0.2495446265938069,21.01912568306011,0.01875,7.401459854014599,207.0,0.4061702309717824,0.5392707718860414,-0.0006921557863143902,-2.052845897025701,-0.27702426248854783,DTW,TVC,42.21377,-83.353786,44.741402,-85.582199
ECP-ATL,2362,0.15301724137931033,11.998275862068965,0.01693480101608806,33.011267605633805,240.0,-1.2989948257235584,-0.9348944403599649,-0.13629339208698069,0.4244541396323663,-0.48643212963453447,ECP,ATL,30.357106,-85.795414,33.6367,-84.428101
ECP-BNA,1077,0.1564245810055866,9.522346368715084,0.002785515320334262,31.678571428571427,401.0,-1.2388038607025036,-1.3395047819026138,-1.193290806761949,0.2955391426784374,-0.8690150766721573,ECP,BNA,30.357106,-85.795414,36.1245,-86.6782
ECP-CLT,1163,0.16228070175438597,16.80438596491228,0.018916595012897677,56.2,437.0,-1.1353549539860126,-0.1494916833659188,0.011753030615104687,2.667557569683904,0.3486159907367693,ECP,CLT,30.357106,-85.795414,35.2140007019043,-80.94309997558594
ECP-DFW,1284,0.24348534201954397,27.3314332247557,0.03660436137071651,61.23411371237458,685.0,0.29913241676344116,1.5708126300946217,1.3330863977970275,3.1545198384037048,1.5893878207646988,ECP,DFW,30.357106,-85.795414,32.896801,-97.038002
EGE-DEN,1200,0.2996632996632997,21.622895622895623,0.0075,16.6376404494382,120.0,1.2915211582359174,0.6379373785991087,-0.8411035497453712,-1.1594073070317266,-0.017763079985517904,EGE,DEN,39.64260101,-106.9179993,39.860027,-104.673792
ELP-AUS,1010,0.15323383084577114,9.954228855721393,0.0039603960396039604,39.51948051948052,528.0,-1.295168753059966,-1.2689276022846256,-1.105523416271543,1.054009669545768,-0.6539025255175916,ELP,AUS,31.809908,-106.375607,30.197535,-97.662015
ELP-DAL,1771,0.16820276497695852,10.820852534562212,0.014116318464144552,29.91780821917808,562.0,-1.0307411674607483,-1.1273060804981758,-0.3468431565605917,0.12521616308088362,-0.5949185603596582,ELP,DAL,31.809908,-106.375607,32.844776,-96.847653
ELP-DEN,1832,0.21624588364434688,18.03402854006586,0.003820960698689956,26.243654822335024,563.0,-0.18205509786238494,0.05145349849155247,-1.1159396873137382,-0.23019378114687755,-0.36918376695786204,ELP,DEN,31.809908,-106.375607,39.860027,-104.673792
ELP-DFW,2660,0.2297191887675507,21.65210608424337,0.031203007518796993,44.50084889643463,551.0,0.0559520650088537,0.6427108807421447,0.9295877915785564,1.5358697515315665,0.7910301222152802,ELP,DFW,31.809908,-106.375607,32.896801,-97.038002
ELP-HOU,1053,0.16122840690978887,9.276391554702496,0.004748338081671415,27.625,677.0,-1.153943838315163,-1.3796981159893968,-1.046661596721956,-0.09657284605608096,-0.9192190992706492,ELP,HOU,31.809908,-106.375607,29.645336,-95.276812
ELP-LAS,1295,0.16124031007751938,11.304651162790698,0.003088803088803089,43.71153846153846,584.0,-1.153733567772426,-1.0482448920714282,-1.1706342293157608,1.4595178012058458,-0.47827372198844226,ELP,LAS,31.809908,-106.375607,36.083361,-115.151817
ELP-LAX,1266,0.1523809523809524,12.265079365079366,0.00315955766192733,27.197916666666668,715.0,-1.3102349288668134,-0.8912940645142121,-1.165348633811021,-0.13788567306298496,-0.8761908250637579,ELP,LAX,31.809908,-106.375607,33.942501,-118.407997
ELP-PHX,2562,0.17977970102281668,13.442171518489378,0.00663544106167057,28.293216630196937,347.0,-0.826233537163627,-0.6989365440368206,-0.9056888993028109,-0.03193459892290048,-0.6156983948565398,ELP,PHX,31.809908,-106.375607,33.435302,-112.005905
EUG-DEN,1190,0.2215568862275449,17.265183917878527,0.007563025210084034,22.47876447876448,996.0,-0.08823575321978391,-0.07418920902959567,-0.836395362664368,-0.5943809346233117,-0.39830031488426476,EUG,DEN,44.124599,-123.211998,39.860027,-104.673792
EUG-SEA,2081,0.13018039980497317,8.519258898098489,0.013455069678039404,15.340823970037453,234.0,-1.702409713336188,-1.503426882743037,-0.39624058003475715,-1.2848515721006488,-1.2217321870536577,EUG,SEA,44.124599,-123.211998,47.447943,-122.310276
EWR-ATL,6171,0.27481431465226197,25.63487508440243,0.03597472046669908,41.7027027027027,746.0,0.8525615734402403,1.2935652486736577,1.2860501853669004,1.265198150419353,1.174343789475038,EWR,ATL,40.6894,-74.170545,33.6367,-84.428101
EWR-AUS,2033,0.23318158826504806,19.568032372281234,0.025086079685194294,35.344902386117134,1504.0,0.11711566767282944,0.30213665249349975,0.4726334940332233,0.6501924030081379,0.3855195543019226,EWR,AUS,40.6894,-74.170545,30.197535,-97.662015
EWR-BNA,1824,0.2606473594548552,19.395229982964224,0.03344298245614035,24.62309368191721,748.0,0.6023010187934271,0.2738977087155689,1.0969211657586526,-0.3869546678938645,0.39654130634344603,EWR,BNA,40.6894,-74.170545,36.1245,-86.6782
EWR-BOS,3729,0.32028169014084507,27.176056338028168,0.04773397693751676,37.5065963060686,200.0,1.6557469050484428,1.5454213193261148,2.164504685150185,0.8592984017363285,1.5562428278152678,EWR,BOS,40.6894,-74.170545,42.36197,-71.0079
EWR-CHS,1435,0.23482077542062912,18.836869056327725,0.04529616724738676,28.470404984423677,628.0,0.14607205816107907,0.18265173186651254,1.982392414937825,-0.014794731233205238,0.5740803684330528,EWR,CHS,40.6894,-74.170545,32.896159,-80.038151
EWR-CLE,1996,0.24431818181818182,21.125,0.03006012024048096,47.84778012684989,404.0,0.31384460770600875,0.5565724937858906,0.8442104146267654,1.8596266863830402,0.8935635506254263,EWR,CLE,40.6894,-74.170545,41.411701,-81.8498
EWR-CLT,3746,0.2291608586562587,23.580708112628937,0.04164442071542979,46.78223844282238,529.0,0.04608911271028715,0.957878306753091,1.7095951355327488,1.7565542042112383,1.1175291898018413,EWR,CLT,40.6894,-74.170545,35.2140007019043,-80.94309997558594
EWR-CMH,1863,0.19314285714285714,17.481142857142856,0.059044551798174985,40.84319526627219,463.0,-0.5901721664715366,-0.038897727422595244,3.009441217161211,1.1820558705386084,0.8906067984514219,EWR,CMH,40.6894,-74.170545,39.998001,-82.891899
EWR-DEN,3215,0.24761904761904763,19.936507936507937,0.015552099533437015,31.124358974358973,1605.0,0.37215470289785235,0.3623520278877042,-0.2395856659060047,0.24192880141962558,0.18421246657479437,EWR,DEN,40.6894,-74.170545,39.860027,-104.673792
EWR-DFW,3441,0.23090964405232736,21.38150289017341,0.03807032839290904,36.736495388669304,1372.0,0.0769815661048245,0.5984895686776945,1.4425988767853684,0.7848046355430595,0.7257186617777367,EWR,DFW,40.6894,-74.170545,32.896801,-97.038002
EWR-DTW,3607,0.23544896168470314,21.045627376425855,0.05156639866925423,37.84844720496894,488.0,0.15716902576477765,0.5436016137912556,2.4507989864664927,0.8923664845814199,1.0109840276509865,EWR,DTW,40.6894,-74.170545,42.21377,-83.353786
